id,satisfaction,gender,customer_type,age,type_of_travel,class,flight_distance,seat_comfort,departure/arrival_time_convenient,food_and_drink,gate_location,inflight_wifi_service,inflight_entertainment,online_support,ease_of_online_booking,on-board_service,leg_room_service,baggage_handling,checkin_service,cleanliness,online_boarding,departure_delay_in_minutes,arrival_delay_in_minutes
116094,0,Male,Loyal Customer,32,Personal Travel,Eco,1974,2,2,2,2,3,2,3,3,4,1,3,3,3,3,97,89.0
116095,0,Male,Loyal Customer,15,Personal Travel,Eco,1093,2,4,5,4,3,5,3,3,5,5,5,5,4,3,0,0.0
116096,1,Female,Loyal Customer,61,Personal Travel,Eco,399,4,4,4,4,4,4,4,4,4,4,5,4,4,4,0,3.0
116097,0,Female,Loyal Customer,50,Personal Travel,Eco,361,4,5,4,1,4,5,5,3,3,4,3,4,3,4,0,0.0
116098,0,Male,Loyal Customer,61,Personal Travel,Eco,2039,4,4,4,3,5,4,5,5,3,2,4,2,3,5,1,0.0
116099,0,Male,Loyal Customer,12,Personal Travel,Eco,1771,2,3,2,2,3,2,3,3,4,4,4,2,3,3,1,0.0
116100,0,Female,Loyal Customer,52,Personal Travel,Eco,444,4,5,4,5,5,4,4,1,1,4,1,3,1,3,15,10.0
116101,1,Female,Loyal Customer,63,Personal Travel,Eco,365,4,4,4,4,5,5,4,4,4,4,4,3,4,3,6,0.0
116102,0,Male,Loyal Customer,61,Personal Travel,Eco,1929,2,2,3,3,3,3,3,2,4,3,4,3,3,3,142,151.0
116103,1,Female,Loyal Customer,58,Personal Travel,Eco,430,2,2,2,2,2,4,4,5,5,4,5,3,5,5,3,3.0
116104,0,Male,Loyal Customer,15,Personal Travel,Eco,1700,3,2,3,4,2,3,1,2,4,2,3,4,4,2,9,8.0
116105,1,Female,Loyal Customer,20,Personal Travel,Eco,2097,2,2,2,2,3,5,5,5,5,5,5,3,5,5,77,83.0
116106,1,Female,Loyal Customer,14,Personal Travel,Eco,1548,3,3,3,3,5,5,5,5,5,4,5,5,4,5,3,0.0
116107,0,Male,Loyal Customer,24,Personal Travel,Eco,1754,3,5,3,3,1,3,1,1,3,5,5,3,5,1,0,0.0
116108,0,Male,Loyal Customer,35,Personal Travel,Eco,1621,2,2,2,3,1,2,1,1,3,2,3,3,4,1,0,15.0
116109,1,Female,Loyal Customer,64,Personal Travel,Eco,378,5,5,2,1,2,5,4,3,3,2,3,4,3,3,0,0.0
116110,0,Female,Loyal Customer,36,Personal Travel,Eco,2039,4,4,4,1,2,4,2,2,3,5,4,3,5,2,47,42.0
116111,1,Female,Loyal Customer,32,Personal Travel,Eco,1188,2,2,2,2,4,5,2,4,4,4,4,4,4,1,14,15.0
116112,0,Male,Loyal Customer,64,Personal Travel,Eco,1498,3,1,3,4,4,3,4,4,2,3,3,2,3,4,16,15.0
116113,1,Male,Loyal Customer,12,Personal Travel,Eco,1626,5,5,2,3,4,2,4,4,5,2,4,3,4,4,0,0.0
116114,1,Female,Loyal Customer,46,Personal Travel,Eco,320,2,2,2,2,5,4,4,2,2,2,2,4,2,3,9,10.0
116115,0,Male,Loyal Customer,40,Personal Travel,Eco,1162,2,4,2,3,5,2,5,5,5,5,4,3,4,5,14,24.0
116116,1,Female,Loyal Customer,58,Personal Travel,Eco,348,4,4,4,4,3,5,4,4,4,4,4,3,4,5,19,15.0
116117,0,Male,Loyal Customer,25,Personal Travel,Eco,2078,1,3,1,2,2,1,2,2,5,1,3,2,2,2,0,0.0
116118,0,Male,Loyal Customer,62,Personal Travel,Eco,1572,2,1,4,3,5,4,5,5,1,1,2,2,4,5,1,4.0
116119,1,Male,Loyal Customer,47,Personal Travel,Eco,1196,5,5,5,3,5,5,5,5,4,5,5,3,4,5,11,0.0
116120,1,Female,Loyal Customer,39,Personal Travel,Eco,1766,5,5,5,5,3,4,4,4,4,4,4,3,4,3,0,0.0
116121,1,Female,Loyal Customer,62,Personal Travel,Eco,365,5,4,5,3,5,5,4,5,5,5,5,3,5,5,0,0.0
116122,1,Female,Loyal Customer,66,Personal Travel,Eco,408,3,3,3,3,5,5,4,5,5,4,5,3,5,5,18,11.0
116123,0,Male,Loyal Customer,8,Personal Travel,Eco,1295,2,5,5,3,4,5,4,4,3,4,4,4,5,4,11,0.0
116124,0,Female,Loyal Customer,31,Personal Travel,Eco,1166,4,5,5,2,1,5,1,1,3,5,4,5,5,1,0,0.0
116125,0,Male,Loyal Customer,48,Personal Travel,Eco,1709,1,5,1,2,2,1,2,2,3,4,5,5,5,2,4,0.0
116126,0,Male,Loyal Customer,28,Personal Travel,Eco,1274,3,5,3,3,4,3,4,4,4,5,5,3,5,4,22,14.0
116127,1,Female,Loyal Customer,63,Personal Travel,Eco,314,2,2,1,2,2,4,4,4,4,4,4,4,4,5,0,0.0
116128,0,Male,Loyal Customer,20,Personal Travel,Eco,1876,2,5,2,5,2,2,2,2,3,3,5,4,4,2,0,0.0
116129,1,Female,Loyal Customer,55,Personal Travel,Eco,452,1,1,1,1,4,4,4,4,4,4,4,3,4,4,0,0.0
116130,0,Male,Loyal Customer,20,Personal Travel,Eco,1647,1,1,1,4,4,1,2,4,1,3,3,3,3,4,0,0.0
116131,0,Male,Loyal Customer,37,Personal Travel,Eco,1336,2,5,2,4,1,2,1,1,3,5,4,5,5,1,0,0.0
116132,1,Female,Loyal Customer,70,Personal Travel,Eco,355,0,3,0,2,2,0,2,2,3,2,4,3,4,2,2,0.0
116133,0,Male,Loyal Customer,28,Personal Travel,Eco,1462,1,4,1,3,2,1,2,2,3,2,5,3,5,2,24,16.0
116134,0,Male,Loyal Customer,41,Personal Travel,Eco,1059,4,4,4,3,5,4,5,5,3,5,4,5,5,5,2,0.0
116135,0,Male,Loyal Customer,24,Personal Travel,Eco,1554,1,4,1,3,4,1,4,4,1,4,3,2,1,4,0,0.0
116136,0,Male,Loyal Customer,20,Personal Travel,Eco,1680,4,3,4,3,1,4,1,1,3,4,4,2,4,1,0,0.0
116137,0,Male,Loyal Customer,11,Personal Travel,Eco,1587,1,5,1,5,2,1,2,2,5,5,4,4,5,2,0,0.0
116138,1,Male,Loyal Customer,15,Personal Travel,Eco,1521,4,5,4,3,1,4,2,1,4,3,4,2,3,1,0,0.0
116139,0,Male,Loyal Customer,59,Personal Travel,Eco,1343,3,2,3,3,3,3,3,3,2,4,3,4,3,3,0,0.0
116140,1,Female,Loyal Customer,23,Personal Travel,Eco,2138,3,3,3,3,5,5,4,5,5,5,5,4,5,4,9,6.0
116141,1,Female,Loyal Customer,27,Personal Travel,Eco,1970,4,3,3,3,5,4,3,4,4,4,4,3,4,4,57,57.0
116142,0,Male,Loyal Customer,19,Personal Travel,Eco,1575,2,4,5,5,4,5,1,4,5,3,5,3,4,4,47,47.0
116143,0,Male,Loyal Customer,20,Personal Travel,Eco,1483,2,4,2,3,4,2,3,4,5,4,4,5,4,4,0,0.0
116144,0,Male,Loyal Customer,32,Personal Travel,Eco,1497,3,4,3,3,5,3,4,5,1,5,5,3,4,5,54,52.0
116145,0,Female,Loyal Customer,15,Personal Travel,Eco,1949,2,5,2,3,2,1,1,3,3,5,5,1,3,1,231,235.0
116146,1,Female,Loyal Customer,54,Personal Travel,Eco,470,5,3,3,3,2,3,4,5,5,5,5,4,5,1,42,43.0
116147,0,Male,Loyal Customer,61,Personal Travel,Eco,1349,2,4,2,2,2,2,5,2,3,3,4,3,5,2,0,0.0
116148,1,Female,Loyal Customer,70,Personal Travel,Eco,428,5,5,5,3,5,4,2,5,5,5,5,5,5,4,14,11.0
116149,0,Male,Loyal Customer,47,Personal Travel,Eco,2186,3,3,3,4,2,3,5,2,3,3,3,2,3,2,24,19.0
116150,0,Male,Loyal Customer,9,Personal Travel,Eco,1562,3,3,3,3,2,3,2,2,2,3,2,3,3,2,0,0.0
116151,1,Female,Loyal Customer,68,Personal Travel,Eco,380,1,1,1,1,4,5,4,4,4,4,4,4,4,4,0,0.0
116152,1,Female,Loyal Customer,35,Personal Travel,Eco,1800,5,5,5,5,3,1,4,4,4,4,4,2,4,3,0,0.0
116153,1,Female,Loyal Customer,29,Personal Travel,Eco,1854,5,4,5,1,4,5,4,4,5,3,4,5,5,4,0,4.0
116154,0,Male,Loyal Customer,64,Personal Travel,Eco,2319,4,5,4,4,1,4,2,1,3,3,5,3,4,1,32,29.0
116155,0,Female,Loyal Customer,9,Personal Travel,Eco,1666,4,1,4,4,3,4,3,3,3,5,3,4,4,3,0,0.0
116156,1,Female,Loyal Customer,48,Personal Travel,Eco,447,5,5,5,5,4,4,4,5,5,5,5,3,5,3,0,0.0
116157,0,Male,Loyal Customer,29,Personal Travel,Eco,1480,3,3,3,4,2,3,2,2,2,4,3,4,4,2,42,34.0
116158,0,Female,Loyal Customer,55,Personal Travel,Eco,413,4,5,4,4,5,4,5,2,2,4,2,4,2,5,91,85.0
116159,0,Male,Loyal Customer,53,Personal Travel,Eco,1747,2,4,2,3,3,2,3,3,3,2,3,3,4,3,20,8.0
116160,0,Male,Loyal Customer,58,Personal Travel,Eco,1944,2,3,2,4,5,2,5,5,4,4,4,2,4,5,0,0.0
116161,0,Female,Loyal Customer,14,Personal Travel,Eco,1754,4,4,4,2,2,4,2,2,3,2,4,4,5,2,2,0.0
116162,0,Male,Loyal Customer,45,Personal Travel,Eco,2044,3,1,3,3,3,3,4,3,2,3,3,1,4,3,0,0.0
116163,0,Male,Loyal Customer,43,Personal Travel,Eco,1953,2,5,2,1,4,2,4,4,3,2,4,3,4,4,0,0.0
116164,0,Male,Loyal Customer,41,Personal Travel,Eco,1590,3,2,3,3,4,3,1,4,4,1,3,1,3,4,0,0.0
116165,0,Male,Loyal Customer,49,Personal Travel,Eco,1147,2,5,2,4,4,2,4,4,3,5,4,4,4,4,0,0.0
116166,0,Male,Loyal Customer,21,Personal Travel,Eco,2160,2,4,2,2,3,2,3,3,3,5,5,3,4,3,44,42.0
116167,1,Female,Loyal Customer,55,Personal Travel,Eco,468,2,2,2,2,4,3,5,4,4,4,4,5,4,4,0,0.0
116168,0,Male,Loyal Customer,38,Personal Travel,Eco,2263,1,1,1,2,4,1,4,4,1,3,2,2,2,4,0,0.0
116169,1,Female,Loyal Customer,56,Personal Travel,Eco,467,3,3,3,3,5,5,5,5,3,2,5,5,4,5,29,35.0
116170,1,Female,Loyal Customer,38,Personal Travel,Eco,2178,0,3,0,3,5,0,5,5,1,3,4,3,2,5,19,17.0
116171,0,Male,Loyal Customer,55,Personal Travel,Eco,1887,3,0,3,5,4,3,4,4,4,3,5,3,4,4,0,0.0
116172,1,Female,Loyal Customer,26,Personal Travel,Eco,1600,3,5,5,5,4,5,1,3,3,3,3,5,3,4,7,3.0
116173,1,Female,Loyal Customer,40,Personal Travel,Eco,1409,5,2,5,4,5,5,5,5,2,1,3,1,4,5,0,1.0
116174,1,Female,Loyal Customer,57,Personal Travel,Eco,335,4,4,4,4,3,3,4,4,4,4,4,1,4,4,0,0.0
116175,0,Male,Loyal Customer,61,Personal Travel,Eco,1940,3,5,3,4,3,3,5,3,5,3,5,5,4,3,49,55.0
116176,1,Female,Loyal Customer,52,Personal Travel,Eco,345,5,2,5,3,1,5,1,1,1,4,3,4,3,1,18,6.0
116177,0,Male,Loyal Customer,43,Personal Travel,Eco,1943,2,5,2,4,3,2,3,3,4,4,5,3,4,3,0,0.0
116178,1,Female,Loyal Customer,11,Personal Travel,Eco,2126,2,2,2,2,2,5,5,4,4,4,4,4,4,3,10,8.0
116179,1,Female,Loyal Customer,45,Personal Travel,Eco,461,3,3,3,3,3,5,1,4,4,4,4,2,4,3,0,0.0
116180,1,Female,Loyal Customer,26,Personal Travel,Eco,1963,3,3,3,3,4,4,5,4,4,4,4,5,4,3,16,16.0
116181,1,Female,Loyal Customer,18,Personal Travel,Eco,1406,1,1,1,1,2,4,4,5,5,5,4,4,5,4,0,6.0
116182,1,Female,Loyal Customer,36,Personal Travel,Eco,1869,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,0.0
116183,1,Female,Loyal Customer,55,Personal Travel,Eco,516,1,1,3,1,2,5,4,5,5,5,5,5,5,2,8,0.0
116184,1,Male,Loyal Customer,29,Personal Travel,Eco,1845,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0.0
116185,0,Female,Loyal Customer,64,Personal Travel,Eco,430,3,5,3,4,5,2,3,3,3,3,3,4,3,1,0,0.0
116186,0,Male,Loyal Customer,37,Personal Travel,Eco,1976,2,4,3,4,5,3,5,5,2,3,3,4,4,5,2,4.0
116187,0,Male,Loyal Customer,33,Personal Travel,Eco,1915,1,4,1,3,3,1,3,3,5,1,2,3,1,3,9,0.0
116188,0,Male,Loyal Customer,38,Personal Travel,Eco,2050,1,2,5,2,3,5,3,3,3,1,3,4,2,3,41,31.0
116189,0,Male,Loyal Customer,35,Personal Travel,Eco,1878,3,4,3,4,3,3,3,3,1,2,3,3,4,3,25,22.0
116190,0,Female,Loyal Customer,56,Personal Travel,Eco,362,4,3,4,4,5,3,3,1,1,4,1,4,1,2,0,0.0
116191,0,Male,Loyal Customer,19,Personal Travel,Eco,2007,1,1,1,3,2,1,1,2,2,3,4,1,3,2,0,0.0
116192,1,Female,Loyal Customer,41,Personal Travel,Eco,2138,4,3,4,1,3,4,3,3,3,3,1,1,2,3,0,0.0
116193,1,Female,Loyal Customer,31,Personal Travel,Eco,1431,5,5,5,5,4,5,5,5,5,5,5,3,5,4,0,0.0
116194,0,Female,Loyal Customer,56,Personal Travel,Eco,477,4,4,4,3,3,5,4,3,3,4,5,4,3,3,0,0.0
116195,0,Male,Loyal Customer,41,Personal Travel,Eco,2251,4,3,4,3,4,4,4,4,2,1,1,1,2,4,33,26.0
116196,1,Female,Loyal Customer,12,Personal Travel,Eco,1671,4,2,4,4,5,4,5,5,1,1,4,1,3,5,0,0.0
116197,0,Male,Loyal Customer,65,Personal Travel,Eco,1993,2,5,2,4,4,2,4,4,5,3,4,5,5,4,0,0.0
116198,0,Male,Loyal Customer,34,Personal Travel,Eco,1481,3,5,3,3,2,3,5,2,5,5,2,4,5,2,0,0.0
116199,1,Female,Loyal Customer,31,Personal Travel,Eco,1526,3,3,3,3,4,5,4,4,4,4,5,3,4,4,38,28.0
116200,0,Male,Loyal Customer,37,Personal Travel,Eco,1589,2,4,2,3,4,2,5,4,3,2,4,4,5,4,19,16.0
116201,0,Male,Loyal Customer,39,Personal Travel,Eco,1870,3,1,3,4,3,3,3,3,2,1,4,4,4,3,2,0.0
116202,0,Female,Loyal Customer,32,Personal Travel,Eco,1843,4,4,4,3,5,4,3,5,1,4,3,4,2,5,87,73.0
116203,0,Male,Loyal Customer,16,Personal Travel,Eco,1728,3,5,3,1,4,3,2,4,5,2,5,5,4,4,8,3.0
116204,1,Female,Loyal Customer,49,Personal Travel,Eco,382,5,5,5,5,5,4,4,5,5,5,5,3,5,5,3,0.0
116205,1,Female,Loyal Customer,7,Personal Travel,Eco,1700,3,3,3,3,4,4,5,5,5,5,5,3,5,3,50,58.0
116206,1,Female,Loyal Customer,53,Personal Travel,Eco,385,4,4,4,4,5,2,5,5,5,5,5,3,5,4,0,0.0
116207,0,Female,Loyal Customer,20,Personal Travel,Eco,1830,4,5,4,1,1,4,1,1,5,4,4,4,4,1,30,21.0
116208,0,Female,Loyal Customer,43,Personal Travel,Eco,387,4,0,4,3,4,4,4,4,4,4,4,3,4,4,0,0.0
116209,1,Male,Loyal Customer,64,Personal Travel,Eco,2141,0,2,0,2,4,0,2,4,2,2,3,2,2,4,6,1.0
116210,0,Female,Loyal Customer,53,Personal Travel,Eco,404,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21,13.0
116211,0,Male,Loyal Customer,40,Personal Travel,Eco,1666,4,5,4,1,5,4,5,5,4,4,4,3,4,5,42,30.0
116212,0,Female,Loyal Customer,63,Personal Travel,Eco,389,3,5,3,5,3,5,4,4,4,3,4,5,4,5,10,0.0
116213,0,Female,Loyal Customer,12,Personal Travel,Eco,1706,4,1,4,4,3,4,3,3,2,3,4,3,3,3,0,0.0
116214,0,Male,Loyal Customer,35,Personal Travel,Eco,2398,2,1,1,3,1,1,1,1,4,5,3,3,3,1,0,0.0
116215,0,Male,Loyal Customer,47,Personal Travel,Eco,1426,3,3,3,2,2,3,2,2,3,4,3,3,3,2,0,0.0
116216,1,Female,Loyal Customer,58,Personal Travel,Eco,360,2,2,2,2,4,3,2,5,5,5,4,2,5,5,15,16.0
116217,0,Male,Loyal Customer,52,Personal Travel,Eco,2341,4,4,4,4,1,4,1,1,4,1,3,3,4,1,27,17.0
116218,0,Male,Loyal Customer,49,Personal Travel,Eco,1792,2,5,2,3,3,2,3,3,3,4,4,5,5,3,29,13.0
116219,0,Male,Loyal Customer,11,Personal Travel,Eco,1913,1,4,1,3,3,1,3,3,1,2,3,1,4,3,0,0.0
116220,1,Female,Loyal Customer,70,Personal Travel,Eco,405,4,2,2,2,4,4,4,4,5,1,3,3,2,4,5,3.0
116221,1,Female,Loyal Customer,52,Personal Travel,Eco,370,2,2,2,2,3,5,5,3,3,4,3,4,3,3,63,56.0
116222,0,Male,Loyal Customer,46,Personal Travel,Eco,1746,3,5,3,3,2,3,2,2,3,4,5,4,4,2,0,0.0
116223,1,Female,Loyal Customer,62,Personal Travel,Eco,365,1,1,1,1,4,3,4,5,5,5,5,5,5,4,0,0.0
116224,0,Female,Loyal Customer,43,Personal Travel,Eco,404,3,5,3,5,5,4,5,4,4,3,4,5,4,3,0,0.0
116225,1,Female,Loyal Customer,29,Personal Travel,Eco,1755,5,5,5,5,4,4,4,2,5,5,1,4,5,4,0,0.0
116226,0,Male,Loyal Customer,25,Personal Travel,Eco,1673,2,4,2,4,3,2,3,3,4,4,4,2,3,3,12,2.0
116227,0,Male,Loyal Customer,36,Personal Travel,Eco,1893,1,4,1,3,2,1,2,2,3,4,5,3,4,2,22,23.0
116228,0,Male,Loyal Customer,51,Personal Travel,Eco,1562,2,5,4,5,2,4,2,2,3,3,5,3,4,2,20,19.0
116229,1,Female,Loyal Customer,23,Personal Travel,Eco,1437,5,5,5,5,4,5,4,3,3,4,3,5,3,5,12,14.0
116230,0,Male,Loyal Customer,20,Personal Travel,Eco,2139,2,4,2,3,3,2,3,3,4,5,4,5,5,3,0,0.0
116231,0,Male,Loyal Customer,20,Personal Travel,Eco,1573,3,5,3,4,4,3,2,4,4,1,3,1,5,4,0,0.0
116232,1,Female,Loyal Customer,33,Personal Travel,Eco,1689,2,2,2,2,4,5,5,4,4,4,4,4,4,4,25,17.0
116233,1,Female,Loyal Customer,33,Personal Travel,Eco,1929,1,1,1,1,2,5,3,5,5,5,5,1,5,5,118,119.0
116234,1,Female,Loyal Customer,59,Personal Travel,Eco,365,4,3,4,3,2,4,3,2,5,5,3,1,3,2,90,70.0
116235,0,Female,Loyal Customer,59,Personal Travel,Eco,477,4,1,4,3,2,4,4,3,3,4,3,4,3,2,0,0.0
116236,1,Female,Loyal Customer,67,Personal Travel,Eco,447,2,2,2,2,4,4,5,4,4,4,4,3,4,4,0,0.0
116237,0,Male,Loyal Customer,47,Personal Travel,Eco,1256,2,5,2,2,2,2,2,2,4,3,5,4,5,2,40,34.0
116238,1,Female,Loyal Customer,30,Personal Travel,Eco,1667,2,2,2,2,3,5,4,5,5,5,5,4,5,3,0,0.0
116239,1,Female,Loyal Customer,15,Personal Travel,Eco,2044,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0.0
116240,1,Female,Loyal Customer,48,Personal Travel,Eco,447,3,3,3,3,3,5,4,5,5,5,4,4,5,3,0,0.0
116241,1,Male,Loyal Customer,13,Personal Travel,Eco,2101,4,3,4,3,2,4,2,2,3,3,3,2,2,2,0,0.0
116242,1,Female,Loyal Customer,7,Personal Travel,Eco,1565,4,4,4,4,5,4,4,4,4,4,4,3,4,4,35,32.0
116243,0,Male,Loyal Customer,15,Personal Travel,Eco,1735,2,4,2,2,5,2,5,5,3,4,4,5,4,5,3,0.0
116244,0,Male,Loyal Customer,47,Personal Travel,Eco,1433,3,5,4,3,2,4,2,2,5,2,5,3,4,2,0,0.0
116245,1,Female,Loyal Customer,14,Personal Travel,Eco,1757,5,1,5,3,2,5,2,2,1,1,4,2,3,2,4,0.0
116246,0,Male,Loyal Customer,23,Personal Travel,Eco,1887,2,2,2,4,2,2,2,2,4,2,3,4,4,2,26,22.0
116247,0,Male,Loyal Customer,12,Personal Travel,Eco,1597,1,4,1,2,3,1,3,3,5,2,1,5,1,3,0,0.0
116248,0,Female,Loyal Customer,52,Personal Travel,Eco,527,4,2,4,3,1,3,4,1,1,4,1,1,1,1,0,0.0
116249,1,Female,Loyal Customer,20,Personal Travel,Eco,1531,1,1,1,1,5,5,5,1,1,2,1,3,1,3,0,0.0
116250,0,Male,Loyal Customer,70,Personal Travel,Eco,1418,3,2,3,3,3,3,3,3,4,1,3,3,3,3,0,0.0
116251,1,Female,Loyal Customer,53,Personal Travel,Eco,510,4,4,4,4,3,5,5,5,5,5,5,5,5,3,0,0.0
116252,1,Female,Loyal Customer,59,Personal Travel,Eco,381,3,3,3,3,2,5,5,5,5,4,5,3,5,5,0,0.0
116253,0,Male,Loyal Customer,12,Personal Travel,Eco,1638,2,5,2,5,2,2,2,2,3,4,4,4,4,2,0,2.0
116254,0,Female,Loyal Customer,44,Personal Travel,Eco,391,4,2,4,4,1,4,3,5,5,4,5,4,5,4,0,0.0
116255,0,Male,Loyal Customer,18,Personal Travel,Eco,1511,2,4,2,3,4,2,1,4,2,4,4,1,3,4,0,0.0
116256,0,Male,Loyal Customer,65,Personal Travel,Eco,1838,3,5,3,4,3,3,3,3,4,5,5,5,5,3,0,0.0
116257,1,Female,Loyal Customer,43,Personal Travel,Eco,407,1,1,1,1,4,4,3,4,4,4,4,2,4,2,0,0.0
116258,0,Female,Loyal Customer,68,Personal Travel,Eco,344,4,1,4,2,2,3,2,2,2,4,2,1,2,1,18,12.0
116259,0,Male,Loyal Customer,61,Personal Travel,Eco,1734,2,5,2,4,2,2,2,2,2,1,1,2,5,2,0,0.0
116260,1,Female,Loyal Customer,52,Personal Travel,Eco,344,5,1,2,3,3,3,3,5,5,2,2,4,5,1,0,0.0
116261,1,Female,Loyal Customer,49,Personal Travel,Eco,421,4,4,4,4,2,1,2,5,5,5,5,4,5,3,0,0.0
116262,1,Female,Loyal Customer,68,Personal Travel,Eco,316,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0.0
116263,1,Female,Loyal Customer,17,Personal Travel,Eco,958,3,3,3,3,2,5,5,5,5,4,5,5,5,3,0,4.0
116264,1,Female,Loyal Customer,48,Personal Travel,Eco,433,3,3,3,3,4,4,4,4,5,1,4,3,1,4,0,0.0
116265,0,Female,Loyal Customer,64,Personal Travel,Eco,2297,2,5,2,4,2,3,3,4,1,1,5,3,5,3,229,231.0
116266,1,Female,Loyal Customer,53,Personal Travel,Eco,450,4,5,4,2,5,5,4,4,4,4,4,5,4,3,0,0.0
116267,0,Male,Loyal Customer,12,Personal Travel,Eco,2114,1,4,1,3,4,1,4,4,5,5,5,5,4,4,124,111.0
116268,1,Male,Loyal Customer,41,Personal Travel,Eco,1823,5,4,3,3,3,3,3,3,4,2,5,4,4,3,0,0.0
116269,1,Female,Loyal Customer,39,Personal Travel,Eco,1964,0,0,0,3,5,5,5,5,5,2,2,3,5,4,87,90.0
116270,1,Female,Loyal Customer,8,Personal Travel,Eco,1472,5,3,5,3,4,5,4,4,1,3,3,3,2,4,0,0.0
116271,0,Male,Loyal Customer,28,Personal Travel,Eco,1251,4,4,4,4,3,4,3,3,2,2,3,2,3,3,0,0.0
116272,0,Male,Loyal Customer,8,Personal Travel,Eco,1662,1,1,1,4,3,1,3,3,3,5,3,2,4,3,28,24.0
116273,0,Male,Loyal Customer,65,Personal Travel,Eco,1599,1,4,1,3,2,1,2,2,5,5,5,3,4,2,28,24.0
116274,0,Male,Loyal Customer,34,Personal Travel,Eco,1450,3,5,4,3,5,4,5,5,3,4,5,5,4,5,0,0.0
116275,1,Female,Loyal Customer,67,Personal Travel,Eco,475,2,2,2,2,2,5,4,4,4,4,4,4,4,3,20,9.0
116276,1,Female,Loyal Customer,67,Personal Travel,Eco,306,4,3,3,3,4,4,4,2,4,5,1,4,3,4,40,49.0
116277,1,Female,Loyal Customer,60,Personal Travel,Eco,334,5,5,5,1,3,5,3,3,5,5,4,3,4,3,8,4.0
116278,0,Female,Loyal Customer,60,Personal Travel,Eco,397,3,5,3,5,3,4,4,2,2,3,2,4,2,5,0,0.0
116279,0,Male,Loyal Customer,46,Personal Travel,Eco,1569,2,3,2,4,3,2,3,3,5,4,5,1,2,3,0,0.0
116280,1,Female,Loyal Customer,23,Personal Travel,Eco,1781,5,5,5,5,3,3,3,3,4,5,5,4,5,3,0,0.0
116281,1,Female,Loyal Customer,55,Personal Travel,Eco,460,3,3,4,3,1,4,5,2,2,2,2,5,2,3,5,8.0
116282,1,Female,Loyal Customer,11,Personal Travel,Eco,1974,0,0,0,3,5,2,4,4,4,4,4,1,4,3,0,0.0
116283,0,Male,Loyal Customer,25,Personal Travel,Eco,2123,1,4,1,5,3,1,3,3,5,2,4,4,5,3,0,0.0
116284,1,Female,Loyal Customer,19,Personal Travel,Eco,1634,5,5,5,5,4,4,5,5,5,5,5,3,5,5,30,18.0
116285,0,Female,Loyal Customer,44,Personal Travel,Eco,323,4,4,2,1,2,2,2,3,3,2,3,4,3,2,0,0.0
116286,0,Male,Loyal Customer,30,Personal Travel,Eco,2070,1,5,1,3,2,1,2,2,5,4,2,1,3,2,3,0.0
116287,1,Female,Loyal Customer,34,Personal Travel,Eco,2141,1,1,1,1,4,5,5,2,2,2,2,3,2,3,11,14.0
116288,1,Female,Loyal Customer,59,Personal Travel,Eco,389,3,3,3,3,2,4,4,4,4,5,4,4,4,4,64,67.0
116289,0,Male,Loyal Customer,51,Personal Travel,Eco,1541,3,5,4,3,3,4,3,3,3,2,5,3,5,3,23,50.0
116290,0,Male,Loyal Customer,53,Personal Travel,Eco,1748,2,4,2,2,1,2,1,1,4,2,2,1,3,1,5,0.0
116291,0,Male,Loyal Customer,11,Personal Travel,Eco,1515,2,2,3,3,5,3,5,5,4,2,3,2,3,5,0,0.0
116292,1,Female,Loyal Customer,18,Personal Travel,Eco,1633,5,4,5,3,2,4,5,3,3,5,3,3,3,3,1,0.0
116293,0,Male,Loyal Customer,10,Personal Travel,Eco,1422,3,4,3,4,1,3,1,1,3,1,4,3,2,1,13,5.0
116294,0,Male,Loyal Customer,42,Personal Travel,Eco,1217,2,5,2,4,3,2,3,3,5,4,5,5,4,3,6,0.0
116295,0,Male,Loyal Customer,47,Personal Travel,Eco,1607,1,4,4,1,3,4,3,3,5,3,4,4,5,3,54,46.0
116296,0,Female,Loyal Customer,63,Personal Travel,Eco,2073,2,4,2,2,2,4,4,5,5,5,5,4,4,4,141,128.0
116297,0,Male,Loyal Customer,12,Personal Travel,Eco,1706,1,5,1,3,5,1,5,5,3,4,4,4,4,5,0,0.0
116298,1,Female,Loyal Customer,51,Personal Travel,Eco,459,2,2,5,2,4,3,1,5,5,5,5,3,5,4,0,0.0
116299,1,Female,Loyal Customer,14,Personal Travel,Eco,1771,4,4,4,4,2,4,5,4,4,4,4,4,4,5,35,27.0
116300,1,Female,Loyal Customer,10,Personal Travel,Eco,1577,2,3,3,3,5,4,2,1,1,2,1,2,1,4,0,0.0
116301,0,Male,Loyal Customer,56,Personal Travel,Eco,1995,2,2,2,4,1,2,3,1,1,5,3,4,3,1,6,5.0
116302,1,Female,Loyal Customer,69,Personal Travel,Eco,368,5,5,5,3,4,5,4,4,4,2,4,4,5,4,13,15.0
116303,1,Female,Loyal Customer,20,Personal Travel,Eco,2013,5,5,5,5,3,5,5,1,1,2,1,3,1,5,0,0.0
